"QuickSpell","***UPDATE: Only a dropdown menu update per Palm's requirement.***  QuickSpell is a beat-the-timer word game. You are given a 6 letter word (not jumbled or anything like that), and you must type out the letters in order with the 25 (5x5) buttons below the timer. The quicker you spell it, the more points you will get. If you need help, you are able to tap the letter button(s) above the timer, but you will not receive points for them. You are able to change the options of what level to start on, and how fast the timer depletes. Be smart, be careful... be quick!","2009-11-20 23:35:57","658.1433","com.shanerooni.quickspell","0.7.6","900926","3","51","2","http://cdn.downloads.palm.com/public/658/icon/L/quickspell.png","0.99000000953674","Games!Puzzles / Word Games"
"QuickTrace","***UPDATE: Only a dropdown menu update per Palm's requirement.  Also corrected an issue with the lives.*** QuickTrace is a beat-the-timer, follow-the-leader style game. The computer and you will take turns, and you have to follow the computer's lead. If you need help, you are able to tap one of the ""lives"" above the timer. You are able to change the options of what level to start on, and how fast the timer depletes. Be smart, be careful... be quick!","2009-11-20 23:34:32","659.1434","com.shanerooni.quicktrace","0.7.6","915481","4.5","50","2","http://cdn.downloads.palm.com/public/659/icon/L/quicktrace.png","0.99000000953674","Games!Puzzles / Word Games"
"Exch-Calc","Exch-Calc is a currency exchange calculator that provides any-to-any conversion of over 145 different currencies for a total of over 20,000 conversion possibilities.  And with our exclusive CATCH Technology, Exch-Calc not only automatically updates rates, it actually hunts out new currencies.  In addition to the 'bank' rate, you will see the rates that you will probably get when you use a credit card and money exchange counters, like at the airport.  Each time you start Exch-Calc it will access the internet and load up the latest exchange rates and seek out new currencies for you.  Then Exch-Calc stores those rates so that you do not need an active connection to perform your conversions.  If you're traveling where there isn't a signal, no problem, your stored rates will automatically be used to provide your calculation.  And you'll know how old those rates are because the latest date for each conversion rate is shown.  Perfect for when traveling where service is not available.","2009-11-20 23:49:52","660.1435","com.prezysoftware.exch-calc","1.0.0","331899","4.7","50","3","http://cdn.downloads.palm.com/public/660/icon/L/ExchCalc_64.png","1.789999961853","Travel!Currency"
"TaskAdder","TaskAdder is the easy way for Toodledo users to add tasks to your Toodledo account while on the go from your webOS device. It does NOT sync tasks. It provides a simple way to add tasks without having to remember the complicated Toodledo syntax used to enter tasks by email, SMS, etc.

On initial launch, you'll enter your Toodledo login info (email and password). TaskAdder will then login to Toodledo and grab your Folders and Contexts. You can then easily enter a new Task and select Folder, Priority, Due Date, Context, Status and Repeat.

TaskAdder will also allow you to view your Toodledo hotlist to see quickly see which tasks are important today.

***A free account from http://www.toodledo.com is required for this app.***","2009-11-20 23:49:04","663.1440","com.haeffb.app.taskadder","0.5.0","534688","3.3","3072","11","http://cdn.downloads.palm.com/public/663/icon/L/Taskadder.png","0","ERROR!"
"Bogus Caller","Simulate a real looking and sounding phone call on your Palm SmartPhone. Use this simple application to get out of boring meetings, lunches, bad dates or any other situation that you can think of.

Launch the application and within seconds a simulated phone call will appear on your phone.

Full integration to contacts and ringtones ensures a very simple setup.

Never get stuck again - let Bogus Caller help you out of any situation!!","2009-11-20 23:41:13","118.1443","com.mobichimp.boguscall","1.3.0","1037136","2.5","3067","51","http://cdn.downloads.palm.com/public/118/icon/L/icon_64x64.png","0.99000000953674","Entertainment!Pranks"
"QuickWhack","***UPDATE: Only a dropdown menu update per Palm's requirement. Also corrected an issue with the lives.*** QuickWhack is a whack-a-mole style tap the button before the light goes out game. The ""moles"" show up for a good amount of time, but as the levels increase you find them popping in and out a lot quicker. If you miss a mole, you lose a life. You are able to change the options of what level to start on, and how fast the timer depletes. Be smart, be careful... be quick!","2009-11-20 23:40:41","665.1448","com.shanerooni.quickwhack","0.7.6","787193","2.3","79","2","http://cdn.downloads.palm.com/public/665/icon/L/quickwhack.png","0.99000000953674","Games!Puzzles / Word Games"
"WOG Card Keeper","Update: Web side manual generation added. Image size restriction added. Faster image loading - you will need to remove any scanned in cards and either generate them with the web generator, or scan them in again. Store your store cards and free your keys! WOG Card Keeper lets you put your shopper cards on your phone! Have heavy items in your cart? Put the barcode into the generator! Want to price check an item without carrying it around? Punch in the barcode and scan your phone! For most standard UPC (or EAN for the Europeans), you can simply put in the bar code numbers and it will be generated for you. For non standard shopper cards, you may upload a scanned image to the application through the Card Keeper website. No more digging around for your keys, or for a shopper card in your wallet or purse. These don't get dirty or rub off. Testing shows that the bar codes on the phones work best with hand scanners. Keep that in mind when you're checking out! Added better displaying of barcodes with a dark background and checking that the length is correct when cards are manually entered. Check the survey on the website to ensure your store works correctly. Re=enter any manually entered barcodes you have already entered.","2009-11-26 01:37:30","666.1449","com.wog.cardkeeper","1.0.5","346342","2","1899","67","http://cdn.downloads.palm.com/public/666/icon/L/cardkeeper64x64.PNG","1.9900000095367","Productivity & Utilities!Tools"
"DeadMan","(Submitted for US only) DeadMan is a spinoff of Hangman. Guess the word correctly in to defuse the bomb or watch it explode if you fail. There are three game modes: Single player, where the Pre picks the word, Pass and Play, where you play against a friend and the Pre picks the words, and Versus, where you play against a friend and you get to pick the words. There is three levels of difficulty ranging from easy to impossible.This version is a trial and allows for 20 games.  Please support us and download the full version.","2009-12-02 20:33:56","183.1451","com.fusioncreativestudios.deadman","0.9.9","7569870","3.7","131325","292","http://cdn.downloads.palm.com/public/183/icon/L/icon_1EA9C2.png","0","ERROR!"
"Deadman v1","DeadMan is a version of hangman. Guess the word correctly to defuse the bomb or watch it explode if you fail. There are three game modes: single player, pass and play, and versus, as well as three levels of difficulty ranging from easy to impossible.

Changes in version 1.0.0:
* New dictionary for hard/impossible modes
* Fixed the black screen problem. 
* Bomb no longer explodes if sound is turned off in-game.","2009-11-20 23:44:07","434.1452","com.fusioncreativestudios.deadman1","1.0.3","7569784","3.7","312","3","http://cdn.downloads.palm.com/public/434/icon/L/icon.png","0.99000000953674","Games!Classics"
"Time Spent","Time Spent is perfect for contractors, managers, trainers or anyone interested in keeping track of how much time they spend on projects, tasks, clients, habits or any other activity. It allows you to track multiple projects simultaneously with customized reminders to keep you on task and your time accurate. Summary, detailed and CSV reports by date/time range and project(s) can be generated and emailed. Filtering, sorting, favorites and running views help you find projects quickly. Time spent on a project can be manually entered, edited or deleted. The ability to efficiently remove unwanted and old records is available in a convenient Cleanup feature.","2009-11-26 01:32:42","668.1455","com.orgorganization.app.timespent","1.0.0","793753","4.4","471","12","http://cdn.downloads.palm.com/public/668/icon/L/icon.png","2.9900000095367","Productivity & Utilities!Tools"
"Thanksgiving","Thanksgiving!  It's a time to put away your problems and give thanks for your blessings.  But how much do you REALLY know about this popular holiday?  Don't be a Turkey ... get Thanksgiving today!","2009-11-24 18:41:39","669.1456","com.amazing.thanksgiving","1.1.0","1433679","0","7","0","http://cdn.downloads.palm.com/public/669/icon/L/Thanksgiving64.png","1.9900000095367","Games!Trivia"
"Tetris Mania","Indulge your puzzle-solving passion with Tetris Mania! With three new game modes, Tetris Mania puts a new spin on the compelling original you know and love. Use gravity in Cascade mode to gain an avalanche of points, join atomic blocks in Fusion mode to blast to the next level, and dig through increasingly high stacks of blocks in Sticky mode in order to clear the bottom line. Engage in block-blasting fun wherever you are with new Tetris Mania.","2009-11-24 18:56:48","562.1458","com.ea.tetrismania","1.7.26","5208264","4.1","2076","40","http://cdn.downloads.palm.com/public/562/icon/L/TetrisMania_icon.png","6.9899997711182","Games!Classics"
"Dropee","Dropee is a client for the popular media bookmarking site Dropular. Dropee is great for artists and designers looking for inspiration or anybody who want's to see interesting and creative pictures from around the web. Bookmark any image you want to keep as a favorite, set any image you find as your wallpaper, browse individual users images, view the latest and most dropped images, and search through hundreds of category specific pools.","2009-11-24 18:37:56","671.1462","com.airkrft.dropee","1.0.0","630948","4.5","272","6","http://cdn.downloads.palm.com/public/671/icon/L/icon64x64.png","0.99000000953674","Productivity & Utilities!Tools"
"Yahtzee","Play the treasured dice game! Travel the globe, meet new characters and challenge them to a game, roll the dice and be the first to score a Yahtzee! Try your hand at the ultimate Yahtzee single-player adventure, Pass n Play with your friends or challenge them online. Dynamic, exciting gameplay, easy controls automatic scorekeeping deliver terrific mobile entertainment for you, your friends and family.","2009-11-26 00:56:46","672.1464","com.ea.yahtzeefull","1.0.26","3615125","4.2","1126","18","http://cdn.downloads.palm.com/public/672/icon/L/yahtzee-icon.png","4.9899997711182","Games!Classics"
"TVMCalc","Leave your financial calculator at home!  TVMCalc performs time value of money calculations such as mortgage and loan payments and rate of return on investment.  It easily handles problems with regular, uniform payments and compound interest.  TVMCalc is easy to use and contains full instructions and examples in the Help section.  Master your financial future with TVMCalc!  Begin and End modes are supported.  In addition to TVM calculations, TVMCalc serves as a standard 4-function calculator and contains a memory register.  It works seamlessly on both the Palm Pre and the Palm Pixi.","2009-11-26 00:57:40","674.1469","com.jsclabs.tvmcalc","1.1.0","0","4.8","86","4","http://cdn.downloads.palm.com/public/674/icon/L/icon.png","4.9499998092651","Business!Realtor"
"AccuWeather","AccuWeather allows you to weatherproof your day by keeping you up to date on weather conditions wherever you travel. Obtain detailed information for any location worldwide. Enter and store your most accessed locations to retrieve the latest conditions, radar or satellite, and forecasts from AccuWeather.com. Be alerted to severe weather warnings issued for your location, and stay informed of how the weather will affect your health and daily activities. It’s a weather center at your fingertips!","2009-11-22 03:42:01","150.1472","com.accuweather.palm","1.0.4","2554163","3.9","754841","1720","http://cdn.downloads.palm.com/public/150/icon/L/Palm-Icon_trans_64x64.png","0","Weather!Storms / Warnings"
"Fit23","Fit23 – A simple app to guide you to health and fitness. No calorie counting, points or tracking reps (who has time). Simply log your daily weight and rate your performance each day. Fit23 will learn how you rate yourself and motivate and guide you accordingly. Fit23 includes a daily searchable journal. There is also searchable topics such as health, stretching and weight lifting that are dynamically updated from the web with new topics. Fit23 also provides several simple charts to show your overall progress.","2009-11-24 18:54:08","679.1479","com.snap23.wos.fit23","1.0.6","1559547","2.5","305","6","http://cdn.downloads.palm.com/public/679/icon/L/64x64.png","0.99000000953674","Health & Fitness!Nutrition"
"Audiobook Classics","Enjoy these world-renowned classics without ever having to read a line! Audiobook Classics includes: A Christmas Carol • The Curious Case of Benjamin Button • The Time Machine • The Wonderful Wizard of Oz • Dr. Jekyll & Mr. Hyde • Aesop's Fables. Simply relax and listen while working out, on the go or during your day-to-day activities! Disconnect yourself from reality and tune into the best fiction in the history of literature.","2009-11-20 23:28:11","681.1482","com.bienestarllc.audiobookclassics","1.0.0","1403541","4","238","1","http://cdn.downloads.palm.com/public/681/icon/L/iconbig.png","2.9900000095367","Entertainment!Adult"
"o'clock","O'clock is the clock you have in your head, now in the palm of your hand. O'clock expresses the current time naturally in words, rather than digits. 

Be ready to answer the question, ""What time is it?"" with just the right note of insouciance and zen in-the-moment-ness. Screen rotation and Pixi fully supported.

O'clock: for when the tyranny of numbers is too much.

v1.1.1: Added some variance to text. Fix for times around midnight; Fix for when the phone is in 24-hour mode; Fixed a spelling error;","2009-11-20 23:38:05","683.1485","llc.infews.oclock","1.0.0","1175896","3.8","257","4","http://cdn.downloads.palm.com/public/683/icon/L/oclock_64.png","1","ERROR!"
"Shotgun Santa","Zombies have made their way to the North Pole in an effort to thwart Santa Claus's plans to deliver presents to all the good little boys and girls around the world. You must help Santa defend his workshop from his own undead helpers! This hilarious parody includes: Santa and his guns, zombified elves, cool Christmas theme, zombified Christmas music, and the choice words Santa has for his undead helpers. How long can you survive this holiday horror? Compete for daily, monthly, and all time high scores! New in 1.0.1: Bug fixes.","2009-11-20 23:35:22","684.1487","com.conniptionentertainment.shotgunsanta","1.0.0","5635305","3.7","3111","58","http://cdn.downloads.palm.com/public/684/icon/L/icon.png","0.99000000953674","Games!Arcade"
"P2Snippets","Trying to highlight more than a few words of text to copy to the clipboard? Frustrated trying to enter complex passwords (numbers, characters and symbols)? If you have messages or canned responses, notes, user names or passwords that you frequently use - store them as a snippet. You'll be able to quickly locate them and with one tap copy the entire snippet to the clipboard, send it to a new email message or to a new SMS/IM message. Want to have flexibility in your text? Your snippets can include not only text, but dates, times and variables which are expanded on the clipboard. Collapsible categories show you only what you want to see. Now you can have 'current' responses every time you tap on a snippet. Support for categories allows easy organization. Once you try it - you'll never stop using it.","2009-12-02 03:34:21","205.1488","com.p2labs.p2snippets","1.0.4","881191","3.5","23452","50","http://cdn.downloads.palm.com/public/205/icon/L/icon.png","0","Productivity & Utilities!Tools"
"Sailing","This fun quiz tests your knowledge of every aspect of sailing and cruising, including points of sail, anchoring, parts of the boat and even cruising grounds.","2009-11-20 23:34:02","685.1489","com.amazing.sailing","1.1.0","1439834","4","24","2","http://cdn.downloads.palm.com/public/685/icon/L/Sailing64.png","4.9899997711182","Sports!Sport Type"
"Forbes Intelligent Investing","Forbes presents the Intelligent Investing Palm Pre Application, a series of feature stories and video conversations with the business and investment world's most respected minds. Watch Intelligent Investing with Steve Forbes, a video series of rare one-on-one interviews with financial luminaries at the famed Forbes Townhouse in New York City. Read Intelligent Investing articles and panel discussions as they focus on current investment topics and present exclusive editorial from investment strategists and forecasters that influence your financial climate. Take a chance and use your shake function to pick from a lottery of quotes and video clips of Steve Forbes himself. From investment philosophies to the state of the global economy, Intelligent Investing is your mobile access to the best minds in the business.","2009-11-22 03:53:45","565.1491","com.vizio-mobile.forbesii","1.0.1119","1712124","4.1","12396","19","http://cdn.downloads.palm.com/public/565/icon/L/forbesii-64x64.png","0","Finance!Banking"
"Tetris Mania by EA","Indulge your puzzle-solving passion with Tetris Mania! With three new game modes, Tetris Mania puts a new spin on the compelling original you know and love. Use gravity in Cascade mode to gain an avalanche of points, join atomic blocks in Fusion mode to blast to the next level, and dig through increasingly high stacks of blocks in Sticky mode in order to clear the bottom line. Engage in block-blasting fun wherever you are with new Tetris Mania.","2009-12-01 02:48:37","686.1492","com.ea.tetrismaniapixi","1.7.27","5018765","1","54","1","http://cdn.downloads.palm.com/public/686/icon/L/icon_Tetris.png","6.9899997711182","Games!Classics"
"Checkbook","Checkbook, a financial management application, allows you to efficiently track your finances on your webOS-enabled device. Checkbook allows you to create up to 100 different accounts, and each account can hold thousands of transactions. Track incomes, expenses, and transfers between accounts with ease, and back up your data with Google Spreadsheets. Checkbook is currently in development, with new features added often.","2009-11-24 18:35:07","576.1504","com.glitchtechscience.checkbook","0.8.220","1246053","4.5","4036","116","http://cdn.downloads.palm.com/public/576/icon/L/icon.png","1.9900000095367","Finance!Banking"
"Words Of Wisdom","""Happy Holidays, get Words Of Wisdom today for only $0.99. Limited time offer. Hurry up!!!

Inspiration at your finger tips.

Words Of Wisdom is an app worth having, reading and giving to others. It contains the thoughts and words of the wisest people who have graced the Earth. Open the app and you will discover the secrets of life.

Features:
- Over 5000 lines words of wisdom
- Attractive design
- Pick your own song as music background
- Option to send email or SMS words of wisdom 
- Ability to save wisdom to favorite place
- Quotes will be displayed randomly, you won't read the same quote twice","2009-12-01 00:01:24","607.1510","com.myappcatalog.wordsofwisdompro","1.0.1","828730","2","230","3","http://cdn.downloads.palm.com/public/607/icon/L/icon.png","0.99000000953674","Entertainment!Family"
"Snow Globe","A major update to this customizable snow globe with your images in it. 
This version resolves early reviewers problems with slow performance.  You can Shake your phone to make it snow!  Dance to the music box music by giving the screen a little tap.  Mix it up! You can select any of the three hand-drawn snow globes, and ANY image on your phone as a background. Adjust your images to fit the viewport by pinching or spreading the screen. But if your image is smaller than the view port the image will not fill the globe.  Images larger than the viewport can be adjusted using pinch and spread gestures. We hope you enjoy our Snow Globe, and look forward to meeting you again in our next game.    VocShop Games Rick Boatright Joshua Browder Maxine Hammett","2009-11-24 18:32:19","592.1512","com.vocshop.snowglobe","1.0.3","2940844","2.4","252","7","http://cdn.downloads.palm.com/public/592/icon/L/icon.png","1.9900000095367","Entertainment!Family"
"Ditto","Test your memory skills with this easy to play, but addicting game. Repeat the patterns for as long as you can. The quicker you complete each pattern the more points you get per level. Now with sound!","2009-11-26 01:10:32","695.1515","com.revisionxgames.dittofull","1.0.2","709305","4.4","233","8","http://cdn.downloads.palm.com/public/695/icon/L/iconBlue64x64.png","0.99000000953674","Games!Classics"
"Loan Analyzer","Loan Analyzer is a simple app that will help you analyze the majority of loans that you can encounter in the market. It is a great app recommended for real estate agents, loan brokers, college or finance students, and anyone in general looking to get and analyze an auto, mortgage, or personal loan.

Features: 1) Loan screen to calculate the amount, or the payment, or the interest of the loan depending on your input. 2) Analysis screen to review loan details, interest only payment, total interest to pay, and early payment options. 3) Table screen shows per period the principal, interest, total principal, total interest and balance.  4) Quick Guide.","2009-11-26 01:12:54","555.1526","com.lakshmisolutions.loananalyzer","1.0.2","506400","2.1","264","7","http://cdn.downloads.palm.com/public/555/icon/L/LA64.PNG","1.9500000476837","Finance!Business"
"Guitarist's Reference Free","***HAPPY HOLIDAYS*** 

Buy Guitarist's Reference Pro today for only $0.99. Limited time offer. Hurry up!!! 

Using Guitarist's Reference you will learn everything about guitar chords, scales, arpeggios, triads, standard tuning, alternate tunings and brand new chord name finder tool. 
- Comprehensive database with over 3,000 chord voicings 
- Over 500 scales 
- Over 550 arpeggios 
- Triads in any inversion 
- Chord Name Finder: You enter your notes on the fretboard, program will tell you the chord name. 
- Easy to look up any note on the fretboard 
- A Chord Quiz feature allows the user to test their learning on an ongoing basis 
- Support 38 alternate guitar tunings or you can custom your tuning 
- Support Left and Right handed 
- Superb graphics and friendly user interface 
- Get Pro version to have more features: Guitar tuner, Chords/Scales relationships, Audio/Sound reference for all chords, scales, triads, arpeggios","2009-11-26 01:07:47","421.1532","com.myappcatalog.guitaristsreferencefree","1.1.1","3041546","3.2","8920","9","http://cdn.downloads.palm.com/public/421/icon/L/icon.png","0","Music!Lessons"
"iHate411","So you know the business you're looking for, you just don't know the phone number.  Call 411 and pay $1.50? Not a chance.  Use a mapping application?  Overkill!  You need their number, now.  Try iHate411 for the quickest way to get around calling 411.  Dial straight from iHate411, and if you need the map... it'll do that too, if you want.","2009-12-02 20:30:33","702.1538","mobi.rtag.ihate411","1.0.2","556566","3.7","120","3","http://cdn.downloads.palm.com/public/702/icon/L/icon_large.png","1.9900000095367","Productivity & Utilities!Tools"
"Roll Quest","Perfect your aim and strategy in this fantasy pool game! Sink balls by kicking them into crystals, judge kick strength and use magnets and force fields to figure out impossible shots. Enjoy 20 fun and challenging levels! When you are up for a more difficult task, try a second game mode that requires you to sink balls in the specific order.","2009-11-24 18:30:44","705.1543","com.underclouds.rollquest","1.0.0","965613","4.2","1328","33","http://cdn.downloads.palm.com/public/705/icon/L/StoreIconLarge.png","0.99000000953674","Games!Arcade"
"Wallpaper Switcharoo","*** information: sometimes switcharoo gets stuck. Usually just starting switcharoo will kick start everything. If it doesn't want to download images, it may require a reboot of the phone. ***

So... I am the type of guy that doesn't like things to stay static. One of the first things I did when I got my Pre was to set about figuring out a way to have the wallpaper changed automatically. Fun, eh?
* * * 
We made a solid little program that handles everything for you. You pick the type of wallpaper images you like and Switcharoo will go get super-snazzy, gorgeously optimized images for you from the server, downloaded once a day. Then it will automatically change your background wallpaper once a hour, once a day, once a week, whatever. You don't have to spend time hunting down quality wallpapers or setting your phone preferences, Switcharoo does it all.  Fairly soon, we are planning a version that will also let you pick from the images that exist on your phone.
* * * 
That's about it. You don't have to keep the Switcharoo card open. It does everything in the background automatically after you run it for the first time. But I have to say it is great fun to have my wallpaper changed just about every time I turn on my Pre, from thousands of great wallpapers that work on both the Pixi and the Pre. And my sister said it is just about her favorite app on the phone... and my sister wouldn't lie to you!","2009-12-03 00:32:09","567.1548","com.orbsix.app.switcharoo","0.9.23","427549","4.5","2979","126","http://cdn.downloads.palm.com/public/567/icon/L/icon.png","1.9900000095367","Productivity & Utilities!Tools"
"Speed Dial Plus","What's New in 1.2?: Adjusted font size streamlined Speed Dialing.
1.1: Updated look and feel and now there is a link to take you right to a Speed Dial's complete contact info!
Tired of waiting for your contacts to load? Frustrated with fumbling with your keyboard to make a quick call?  Speed Dial Plus is for you!  Speed Dial Plus is a FAST, light-weight speed dial app that allows you to quickly call and text the important people in your life.  Add contacts with as little as three taps of the screen!  Reorder and prioritize your Speed Dial Plus contacts by simply drag and droping your contacts on screen!","2009-11-26 00:55:12","647.1550","com.8bitdevelopment.speeddialplus","1.0.1","493485","3.9","1747","18","http://cdn.downloads.palm.com/public/647/icon/L/icon64.png","0.99000000953674","Productivity & Utilities!Tools"
"Debt Free","Get a handle on how much your credit card is really costing you with this credit card calculator.

Debt Free is an incredible way to visualize just how much the total cost of an item bought on credit can be. In this credit card calculator you enter your balance, and interest rate, then enter how many months till your debt free. Or you can find out how long it will take to get debt free by paying a fixed dollar amount. And for those truly brave souls press the minimum payment button and find out how long it would take to pay off this credit card's balance and even scarier yet...how much you will have paid in interest.","2009-12-02 20:31:27","707.1552","com.mhammett.debtfree","1.0.5","587071","3.7","691","8","http://cdn.downloads.palm.com/public/707/icon/L/piggy.png","0.99000000953674","Finance!Personal"
"Infopedia - Mobile Wikipedia Lookup","(Submitted for US only) * Dead simple user interface takes you straight to the core functionality
* Search for anything in Wikipedia... Infopedia will quickly parse the text and image into phone optimized format
* News button shows the latest Wikipedia headlines
* Random button delivers you to a random article for a fun way to learn things
* History and Bookmarks for easy retrieval of past searches
* Email an article to yourself or a friend at the touch of a button","2009-12-02 19:03:08","213.1554","com.splashdata.app.infopedia","1.1.0","1070557","4.2","149704","326","http://cdn.downloads.palm.com/public/213/icon/L/Infopedia_4EEDC.png","1.9900000095367","Reference!Trivia / Facts"
"Contact Capture","Contact Capture eliminates the time spent typing or copy/pasting contact information into your Palm Pre contact list.  Contact Capture extracts contact information from e-mails, lists or documents on your Palm Pre.  Contact Capture gives you full control on the type of Contact information that you want to capture.   This is the same software used on 1000's business desktops world-wide.","2009-11-26 01:24:25","708.1556","com.broadlook.capture","1.0.0","603122","3.3","9390","8","http://cdn.downloads.palm.com/public/708/icon/L/cc_icon_64x64.png","0","Business!Clients"
"FlightLog: Aviators Flight Log","FlightLog is an aviators flight log that allows pilots to track their flight details/time on their Palm device.","2009-11-24 19:00:14","538.1557","com.ansonworks.flightlog-palm","1.0.3","869523","3.5","1770","10","http://cdn.downloads.palm.com/public/538/icon/L/icon-flightlog.png","0","Reference!Hobbies"
"Timepiece","-Digital clock
-Different styles and colors
-Ability to force screen to stay on indefenitely or let the pre sleep
-12/24 Hour mode
-Colon blinking.  Either colon, one colon, both colons, or no blinking.
-Clock brightness setting
-Background Contrast
-Vertical and Horizontal support
-Pre and Pixi compatible (Pixi is locked to one clock face theme with no seconds)
-Alarming Functionality
-Multiple dynamic alarms
-Customizable alarm names
-Ability for the program to autostart on alarm if its not running
-Individual alarm Snooze time. Settable from 1-20 minutes
-Re-occuring alarms or a single one-time alarm by date
-Ability to set any combination of days of week for a re-occuring alarm. Can also be set by ""Weekends"", ""Weekdays"", or ""Daily"".
-Custom alarm sounds. Pick your own sound.
-Choose a ringtone as an alarm sound
-Individual alarm vibrate/sound settings
-Ability to set the number of time an alarm sound plays
-Ability to set Pandora as an alarm sound. (Pandora must be installed and you must have an internet connection)
-Flashlight mode","2009-11-26 01:05:26","709.1558","com.zps.app.timepiece","0.1.8","4385641","4.3","2558","59","http://cdn.downloads.palm.com/public/709/icon/L/icon64.png","1.9900000095367","Productivity & Utilities!Tools"
"Just Farts for WebOS","Just Farts for webOS is the premier fart app for WebOS. Just Farts includes 19 state of the art fart sounds. Pick and play any of them from our master list or play a joke on somebody by setting the timer. Also you can fully close the app and the timer will still work, so set-it and walk away. This is based on our original HomeBrew application PreBrewFarts which has seen over 36K downloads. We will be adding more sounds in a future update.","2009-11-24 18:36:15","600.1564","com.ctladvance.justfarts","0.9.82","3092846","2.5","1425","23","http://cdn.downloads.palm.com/public/600/icon/L/icon-large.png","0.99000000953674","Entertainment!Family"
"BBQ Timer","When you BBQ does everyone want their steak cooked differently? No problem. Need to keep track of the rotisserie, the baked potatoes and the corn? No problem. BBQ Timer can keep track of up to eight items at once. Just choose your food, cooking time and tap start.  BBQ Timer includes the following features: alarm sounds when selected time is reached; edit, delete or add your own food items; stopwatch mode; keeps counting if you miss an alarm; works when minimized or device in sleep mode","2009-11-24 18:55:27","645.1565","ca.mccomber.bbqtimer","1.0.1","601903","2.5","150","5","http://cdn.downloads.palm.com/public/645/icon/L/icon.png","0.99000000953674","Productivity & Utilities!Reminder"
"pMirror","pMirror is a simple application that simulates a mirror
it's a black screen with a mirror frame around it so 
you can see yourself in the reflection of the screen","2009-11-26 00:58:06","545.1566","com.dirs.pmirror","1.0.2","363284","0.9","31418","268","http://cdn.downloads.palm.com/public/545/icon/L/icon.png","0","ERROR!"
"iFart","iFart is an application that play fart sounds, it's made for making jokes with you friends and family. There's a a timer in it so you can be far from the fart sound and make someone embarrassed. Enjoy","2009-12-16 02:06:44","554.1567","com.dirs.ifart","1.0.2","507234","0.8","80","3","http://cdn.downloads.palm.com/public/554/icon/L/Icon-64x64.png","2.9900000095367","Entertainment!Pranks"
"FlightBriefer: Mobile Aviators Resource","FlightBriefer is a WebOS® application for aviators that provides partial NOAA ADDS® aviation data service access, simple flight leg planning, a ""nearest"" airport function integrated with Google Maps®, DUATS® flight briefing and flightplan filling, and flight logging.","2009-11-26 01:30:14","692.1570","com.ansonworks.flightbriefer-palm","1.0.7","1761586","4.2","6129","23","http://cdn.downloads.palm.com/public/692/icon/L/icon-flightlog.png","0","ERROR!"
"Irish Rain","(Submitted for Ireland & UK only)
Using Irish Rain, you'll never be caught in an Irish downpour again.  A detailed map of the rainfall over Ireland for the last three hours shows not just where the rain is, but where it was recently, and in what direction it is travelling. Note that it is not cloud cover that is shown, but actual rainfall.

About to head out the door, and want to know if you'll need an umbrella, or if that game of golf will result in a drenching?  Then Irish Rain is for you.

Also provided is todays and tomorrows weather forecast for the major Irish cities.

Radar imagery kindly provided by Met Éireann.","2009-11-26 01:28:07","634.1579","com.chofter.irishrain","0.1.3","684622","3.6","1729","12","http://cdn.downloads.palm.com/public/634/icon/L/icon64.png","0","Weather!Storms / Warnings"
"QuickSuite","QuickSuite is 4 games in 1!  You can play QuickSolve (math puzzle), QuickSpell (word puzzle), QuickTrace (simon-like) and QuickWhack (whack-a-mole style).  This suite of games is packaged so you have all in a single application, and at a discounted price!  Be careful, be smart...  be quick!  Please use my developer contact information to contact me for issues that can be resolved outside of the review so that I may provide you with a great game(s), and you can provide me with a positive review.  Thanks!","2009-11-26 01:00:46","678.1581","com.shanerooni.quicksuite","0.8.6","2364385","0","8","0","http://cdn.downloads.palm.com/public/678/icon/L/quicksuite.png","2.9900000095367","Games!Puzzles / Word Games"
"MiCoqui","Mi Coqui plays relaxing coqui sounds with faint rain in the background to help Puerto Ricans living abroad fall asleep.  You can play the coquis endlessly or set a timer to put them to sleep after they've helped you doze off.  Now you can finally close your eyes and imagine you're back in ""La Isla del Encanto"". Use it for a quick siesta or for a deep night's sleep.","2009-11-26 01:22:53","680.1584","com.rockus.micoqui","1.1.2","912136","4.3","396","16","http://cdn.downloads.palm.com/public/680/icon/L/FlagLogo.png","0.99000000953674","Health & Fitness!Lifestyle"
"Yahtzee by EA","Play the treasured dice game! Travel the globe, meet new characters and challenge them to a game, roll the dice and be the first to score a Yahtzee! Try your hand at the ultimate Yahtzee single-player adventure, Pass n Play with your friends or challenge them online. Dynamic, exciting gameplay, easy controls automatic scorekeeping deliver terrific mobile entertainment for you, your friends and family.","2009-11-30 23:26:57","713.1587","com.ea.yahtzeepixifull","1.0.35","3440344","0","27","0","http://cdn.downloads.palm.com/public/713/icon/L/yahtzee-icon.png","4.9899997711182","Games!Classics"
"Currencies","Currencies is a simple yet powerful application. It automatically downloads conversion rates from Google Finance and offers a familiar user interface resembling the built-in calendar. Currencies are easy to select – either manually from list, or by typing currency name or code. Downloaded rates are available when you are offline.","2009-12-01 02:51:26","225.1593","com.handydev.currencies","1.0.1","553726","3.8","9047","37","http://cdn.downloads.palm.com/public/225/icon/L/icon.png","0","Finance!Banking"
